Model year,Make,Model,Vehicle class,CO2 emissions (g/km),CO2 rating,Smog rating,City (kWh/100 mi),Highway (kWh/100 mi),Range (mi),Recharge time (h),Type_Car,City (Gal/mi),Highway (Gal/mi)
2023,Chevrolet,Trailblazer,Sport utility vehicle: Small,184,6.0,7.0,,,,,Gasoline,0.013131905584960002,0.012475310305712
2023,Chevrolet,Trailblazer,Sport utility vehicle: Small,180,6.0,7.0,,,,,Gasoline,0.013296054404772,0.011818715026464002
2023,Chevrolet,Trailblazer AWD,Sport utility vehicle: Small,197,6.0,7.0,,,,,Gasoline,0.014609244963268004,0.012803607945336
2023,Chevrolet,Traverse AWD,Sport utility vehicle: Standard,277,4.0,6.0,,,,,Gasoline,0.022324239494432,0.015758286701952
2023,Chrysler,300,Full-size,242,5.0,5.0,,,,,Gasoline,0.020354453656688,0.012803607945336
2023,Chrysler,300,Full-size,289,4.0,3.0,,,,,Gasoline,0.024129876512363996,0.015429989062328002
2023,Chrysler,300 AWD,Full-size,258,4.0,5.0,,,,,Gasoline,0.021011048935936003,0.014280947323644
2023,Chrysler,300C,Full-size,307,4.0,1.0,,,,,Gasoline,0.026099662350108,0.015758286701952
2023,Chrysler,Grand Caravan,Minivan,249,5.0,7.0,,,,,Gasoline,0.020354453656688,0.013788500864208
2023,Chrysler,Pacifica,Minivan,249,5.0,7.0,,,,,Gasoline,0.020354453656688,0.013788500864208
2023,Chrysler,Pacifica AWD,Minivan,279,4.0,7.0,,,,,Gasoline,0.023144983593492003,0.015429989062328002
2023,Dodge,Challenger,Mid-size,242,5.0,5.0,,,,,Gasoline,0.020354453656688,0.012803607945336
2023,Dodge,Challenger (MDS),Mid-size,289,4.0,3.0,,,,,Gasoline,0.024129876512363996,0.015429989062328002
2023,Dodge,Challenger,Mid-size,307,4.0,1.0,,,,,Gasoline,0.025607215890672,0.016579030801011998
2023,Dodge,Challenger (MDS),Mid-size,307,4.0,1.0,,,,,Gasoline,0.026099662350108,0.015758286701952
2023,Dodge,Challenger,Mid-size,325,3.0,1.0,,,,,Gasoline,0.027412852908604003,0.017071477260448005
2023,Dodge,Challenger AWD,Mid-size,258,4.0,5.0,,,,,Gasoline,0.021011048935936003,0.014280947323644
2023,Dodge,Challenger Widebody (MDS),Mid-size,307,4.0,1.0,,,,,Gasoline,0.026099662350108,0.015758286701952
2023,Dodge,Challenger Widebody,Mid-size,325,3.0,1.0,,,,,Gasoline,0.027412852908604003,0.017071477260448005
2023,Dodge,Challenger SRT Hellcat,Mid-size,339,3.0,1.0,,,,,Gasoline,0.028890192286912007,0.017563923719884002
2023,Dodge,Challenger SRT Hellcat,Mid-size,352,3.0,1.0,,,,,Gasoline,0.029710936385972008,0.018712965458568
2023,Dodge,Challenger SRT Hellcat Widebody,Mid-size,359,2.0,1.0,,,,,Gasoline,0.030531680485032006,0.018712965458568
2023,Dodge,Challenger SRT Hellcat Widebody,Mid-size,352,3.0,1.0,,,,,Gasoline,0.029710936385972008,0.018712965458568
2023,Dodge,Charger,Full-size,242,5.0,5.0,,,,,Gasoline,0.020354453656688,0.012803607945336
2023,Dodge,Charger (MDS),Full-size,289,4.0,3.0,,,,,Gasoline,0.024129876512363996,0.015429989062328002
2023,Dodge,Charger (MDS),Full-size,307,4.0,1.0,,,,,Gasoline,0.026099662350108,0.015758286701952
2023,Dodge,Charger AWD,Full-size,258,4.0,5.0,,,,,Gasoline,0.021011048935936003,0.014280947323644
2023,Dodge,Charger Widebody (MDS),Full-size,307,4.0,1.0,,,,,Gasoline,0.026099662350108,0.015758286701952
2023,Dodge,Charger SRT Hellcat Widebody,Full-size,368,2.0,1.0,,,,,Gasoline,0.031188275764280002,0.01887711427838
2023,Dodge,Durango AWD,Sport utility vehicle: Standard,266,4.0,7.0,,,,,Gasoline,0.02133934657556,0.015429989062328002
2023,Dodge,Durango AWD,Sport utility vehicle: Standard,331,3.0,5.0,,,,,Gasoline,0.027412852908604003,0.017892221359508003
2023,Dodge,Durango AWD SRT,Sport utility vehicle: Standard,363,2.0,1.0,,,,,Gasoline,0.030039234025596002,0.020026156017064003
2023,Dodge,Durango AWD SRT Hellcat,Sport utility vehicle: Standard,410,1.0,1.0,,,,,Gasoline,0.033650508061460006,0.022652537134056003
2023,Dodge,Hornet AWD,Sport utility vehicle: Small,231,5.0,7.0,,,,,Gasoline,0.018384667818944,0.013460203224584
2023,FIAT,500X AWD,Sport utility vehicle: Small,221,5.0,6.0,,,,,Gasoline,0.016414881981200002,0.012967756765148001
2023,Ford,Bronco 4WD,Sport utility vehicle: Small,273,4.0,5.0,,,,,Gasoline,0.019862007197252,0.018220518999132
2023,Ford,Bronco 4WD,Sport utility vehicle: Small,272,4.0,5.0,,,,,Gasoline,0.019533709557628003,0.018384667818944
2023,Ford,Bronco 4WD,Sport utility vehicle: Small,283,4.0,5.0,,,,,Gasoline,0.020518602476500003,0.01887711427838
2023,Ford,Bronco Badlands 4WD,Sport utility vehicle: Small,324,3.0,5.0,,,,,Gasoline,0.022652537134056003,0.022652537134056003
2023,Ford,Bronco Badlands 4WD,Sport utility vehicle: Small,336,3.0,5.0,,,,,Gasoline,0.024129876512363996,0.022652537134056003
2023,Ford,Bronco Badlands 4WD,Sport utility vehicle: Small,331,3.0,5.0,,,,,Gasoline,0.023144983593492003,0.023144983593492003
2023,Ford,Bronco Black Diamond 4WD,Sport utility vehicle: Small,308,4.0,5.0,,,,,Gasoline,0.021503495395372,0.021503495395372
2023,Ford,Bronco Black Diamond 4WD,Sport utility vehicle: Small,329,3.0,5.0,,,,,Gasoline,0.024129876512363996,0.021503495395372
2023,Ford,Bronco Raptor 4WD,Sport utility vehicle: Standard,358,2.0,5.0,,,,,Gasoline,0.025771364710484003,0.024294025332176002
2023,Ford,Bronco Sasquatch 4WD,Sport utility vehicle: Small,314,4.0,5.0,,,,,Gasoline,0.021503495395372,0.022652537134056003
2023,Ford,Bronco Sasquatch 4WD,Sport utility vehicle: Small,329,3.0,5.0,,,,,Gasoline,0.024129876512363996,0.021503495395372
2023,Ford,Bronco Sasquatch 4WD,Sport utility vehicle: Small,331,3.0,5.0,,,,,Gasoline,0.023144983593492003,0.023144983593492003
2023,Ford,Bronco Sport 4WD,Sport utility vehicle: Small,209,5.0,7.0,,,,,Gasoline,0.015265840242516003,0.013788500864208
2023,Ford,Bronco Sport 4WD,Sport utility vehicle: Small,240,5.0,6.0,,,,,Gasoline,0.018220518999132,0.014773393783080001
2023,Ford,Edge AWD,Sport utility vehicle: Small,239,5.0,6.0,,,,,Gasoline,0.019041263098192002,0.013952649684020001
2023,Ford,Edge AWD,Sport utility vehicle: Small,238,5.0,6.0,,,,,Gasoline,0.01887711427838,0.013788500864208
2023,Ford,Edge AWD,Sport utility vehicle: Small,262,4.0,6.0,,,,,Gasoline,0.020846900116124,0.015265840242516003
2023,Ford,Escape,Sport utility vehicle: Small,188,6.0,8.0,,,,,Gasoline,0.014609244963268004,0.011326268567028001
2023,Ford,Escape AWD,Sport utility vehicle: Small,197,6.0,8.0,,,,,Gasoline,0.015101691422704,0.012147012666088001
2023,Ford,Escape AWD,Sport utility vehicle: Small,211,5.0,7.0,,,,,Gasoline,0.016743179620824,0.012475310305712
2023,Ford,Escape Hybrid,Sport utility vehicle: Small,140,7.0,8.0,,,,,Gasoline,0.009192333909472,0.01066967328778
2023,Ford,Escape Hybrid AWD,Sport utility vehicle: Small,140,7.0,8.0,,,,,Gasoline,0.009192333909472,0.01066967328778
2023,Ford,Expedition 4X4,Sport utility vehicle: Standard,302,4.0,6.0,,,,,Gasoline,0.024129876512363996,0.017399774900072003
2023,Ford,Expedition 4X4 (Without Stop-Start),Sport utility vehicle: Standard,318,3.0,6.0,,,,,Gasoline,0.025278918251048003,0.018384667818944
2023,Ford,Expedition Timberline 4X4,Sport utility vehicle: Standard,318,3.0,6.0,,,,,Gasoline,0.023801578872740002,0.020190304836876
2023,Ford,Expedition Timberline 4X4 (Without Stop-Start),Sport utility vehicle: Standard,327,3.0,6.0,,,,,Gasoline,0.024950620611424,0.020190304836876
2023,Ford,Explorer AWD,Sport utility vehicle: Standard,241,5.0,7.0,,,,,Gasoline,0.019041263098192002,0.014280947323644
2023,Ford,Explorer AWD (Without Stop-Start),Sport utility vehicle: Standard,251,5.0,7.0,,,,,Gasoline,0.01969785837744,0.014773393783080001
2023,Ford,Explorer AWD,Sport utility vehicle: Standard,277,4.0,5.0,,,,,Gasoline,0.021995941854808,0.016086584341576
2023,Ford,Explorer AWD (Without Stop-Start),Sport utility vehicle: Standard,280,4.0,5.0,,,,,Gasoline,0.022652537134056003,0.015758286701952
2023,Ford,Explorer AWD (Without Stop-Start),Sport utility vehicle: Standard,282,4.0,5.0,,,,,Gasoline,0.022816685953868,0.015922435521764002
2023,Ford,Explorer Timberline AWD,Sport utility vehicle: Standard,269,4.0,7.0,,,,,Gasoline,0.020026156017064003,0.01723562608026
2023,Ford,Explorer Timberline AWD (Without Stop-Start),Sport utility vehicle: Standard,277,4.0,7.0,,,,,Gasoline,0.020518602476500003,0.018056370179320002
2023,Ford,Explorer Hybrid AWD,Sport utility vehicle: Standard,225,5.0,6.0,,,,,Gasoline,0.016579030801011998,0.014773393783080001
2023,Ford,F-150,Pickup truck: Standard,252,5.0,6.0,,,,,Gasoline,0.01969785837744,0.015101691422704
2023,Ford,F-150 (Without Stop-Start),Pickup truck: Standard,269,4.0,6.0,,,,,Gasoline,0.02133934657556,0.015758286701952
2023,Ford,F-150 FFV,Pickup truck: Standard,261,4.0,6.0,,,,,Gasoline,0.020026156017064003,0.016086584341576
2023,Ford,F-150 FFV,Pickup truck: Standard,244,5.0,6.0,,,,,Gasoline,0.027577001728416,0.021011048935936003
2023,Ford,F-150 FFV (Without Stop-Start),Pickup truck: Standard,268,4.0,6.0,,,,,Gasoline,0.020518602476500003,0.016743179620824
2023,Ford,F-150 FFV (Without Stop-Start),Pickup truck: Standard,253,5.0,6.0,,,,,Gasoline,0.028726043467100008,0.020354453656688
2023,Ford,F-150,Pickup truck: Standard,281,4.0,6.0,,,,,Gasoline,0.021995941854808,0.016743179620824
2023,Ford,F-150 FFV,Pickup truck: Standard,291,4.0,5.0,,,,,Gasoline,0.023144983593492003,0.016743179620824
2023,Ford,F-150 FFV,Pickup truck: Standard,270,4.0,5.0,,,,,Gasoline,0.031844871043528004,0.021667644215184002
2023,Ford,F-150 FFV (Without Stop-Start),Pickup truck: Standard,300,4.0,5.0,,,,,Gasoline,0.023965727692552,0.017071477260448005
2023,Ford,F-150 FFV (Without Stop-Start),Pickup truck: Standard,279,4.0,5.0,,,,,Gasoline,0.032665615142588,0.022652537134056003
2023,Ford,F-150 4X4,Pickup truck: Standard,271,4.0,6.0,,,,,Gasoline,0.021011048935936003,0.016414881981200002
2023,Ford,F-150 4X4 (Without Stop-Start),Pickup truck: Standard,280,4.0,6.0,,,,,Gasoline,0.022160090674620003,0.016743179620824
2023,Ford,F-150 4X4 FFV,Pickup truck: Standard,277,4.0,6.0,,,,,Gasoline,0.020682751296312002,0.017563923719884002
2023,Ford,F-150 4X4 FFV,Pickup truck: Standard,247,5.0,6.0,,,,,Gasoline,0.028069448187852,0.021503495395372
2023,Ford,F-150 4X4,Pickup truck: Standard,284,4.0,6.0,,,,,Gasoline,0.022324239494432,0.016907328440636003
2023,Ford,F-150 4X4 (Without Stop-Start),Pickup truck: Standard,308,4.0,6.0,,,,,Gasoline,0.023965727692552,0.018056370179320002
2023,Ford,F-150 4X4 FFV,Pickup truck: Standard,298,4.0,5.0,,,,,Gasoline,0.023309132413304002,0.017892221359508003
2023,Ford,F-150 4X4 FFV,Pickup truck: Standard,278,4.0,5.0,,,,,Gasoline,0.032337317502964,0.022652537134056003
2023,Ford,F-150 4X4 FFV (Without Stop-Start),Pickup truck: Standard,309,4.0,5.0,,,,,Gasoline,0.024622322971800004,0.017892221359508003
2023,Ford,F-150 4X4 FFV (Without Stop-Start),Pickup truck: Standard,286,4.0,5.0,,,,,Gasoline,0.033486359241648,0.023144983593492003
2023,Ford,F-150 Raptor 4X4,Pickup truck: Standard,344,3.0,6.0,,,,,Gasoline,0.025935513530296002,0.021667644215184002
2023,Ford,F-150 Raptor 4X4 (Without Stop-Start),Pickup truck: Standard,357,2.0,6.0,,,,,Gasoline,0.027577001728416,0.021667644215184002
2023,Ford,F-150 Raptor 37 4X4,Pickup truck: Standard,359,2.0,6.0,,,,,Gasoline,0.026263811169920003,0.023637430052928003
2023,Ford,F-150 Raptor 37 4X4 (Without Stop-Start),Pickup truck: Standard,370,2.0,6.0,,,,,Gasoline,0.027248704088792004,0.024294025332176002
2023,Ford,F-150 Raptor R 4X4,Pickup truck: Standard,460,1.0,5.0,,,,,Gasoline,0.037425930917136,0.026099662350108
2023,Ford,F-150 Tremor 4X4,Pickup truck: Standard,309,4.0,6.0,,,,,Gasoline,0.023473281233116,0.019369560737816
2023,Ford,F-150 Tremor 4X4 (Without Stop-Start),Pickup truck: Standard,311,4.0,6.0,,,,,Gasoline,0.023965727692552,0.019041263098192002
2023,Ford,F-150 Tremor 4X4 FFV,Pickup truck: Standard,321,3.0,5.0,,,,,Gasoline,0.024950620611424,0.019533709557628003
2023,Ford,F-150 Tremor 4X4 FFV,Pickup truck: Standard,295,4.0,5.0,,,,,Gasoline,0.033322210421836,0.024950620611424
2023,Ford,F-150 Tremor 4X4 FFV (Without Stop-Start),Pickup truck: Standard,322,3.0,5.0,,,,,Gasoline,0.025278918251048003,0.019369560737816
2023,Ford,F-150 Tremor 4X4 FFV (Without Stop-Start),Pickup truck: Standard,298,4.0,5.0,,,,,Gasoline,0.033978805701084,0.024622322971800004
2023,Ford,F-150 Hybrid,Pickup truck: Standard,236,5.0,6.0,,,,,Gasoline,0.016579030801011998,0.016579030801011998
2023,Ford,F-150 Hybrid 4X4,Pickup truck: Standard,245,5.0,6.0,,,,,Gasoline,0.01723562608026,0.017071477260448005
2023,Ford,Maverick AWD,Pickup truck: Small,230,5.0,6.0,,,,,Gasoline,0.017892221359508003,0.013788500864208
2023,Ford,Maverick Tremor AWD,Pickup truck: Small,257,4.0,6.0,,,,,Gasoline,0.019533709557628003,0.016250733161388
2023,Ford,Maverick Hybrid,Pickup truck: Small,149,7.0,7.0,,,,,Gasoline,0.009520631549096001,0.011654566206652001
2023,Ford,Mustang,Subcompact,220,5.0,5.0,,,,,Gasoline,0.018056370179320002,0.012147012666088001
2023,Ford,Mustang,Subcompact,235,5.0,5.0,,,,,Gasoline,0.019041263098192002,0.013296054404772
2023,Ford,Mustang (High Performance),Subcompact,242,5.0,5.0,,,,,Gasoline,0.019205411918003998,0.014116798503831999
2023,Ford,Mustang,Subcompact,238,5.0,5.0,,,,,Gasoline,0.019041263098192002,0.013624352044396002
2023,Ford,Mustang (High Performance),Subcompact,246,5.0,5.0,,,,,Gasoline,0.019533709557628003,0.014280947323644
2023,Ford,Mustang,Subcompact,299,4.0,5.0,,,,,Gasoline,0.024950620611424,0.015922435521764002
2023,Ford,Mustang,Subcompact,317,3.0,5.0,,,,,Gasoline,0.026592108809544,0.016743179620824
2023,Ford,Mustang Convertible,Subcompact,240,5.0,5.0,,,,,Gasoline,0.019369560737816,0.013624352044396002
2023,Ford,Mustang Convertible,Subcompact,244,5.0,5.0,,,,,Gasoline,0.01969785837744,0.013952649684020001
2023,Ford,Mustang Convertible (High Performance),Subcompact,252,5.0,5.0,,,,,Gasoline,0.019862007197252,0.014609244963268004
2023,Ford,Mustang Convertible,Subcompact,244,5.0,5.0,,,,,Gasoline,0.019369560737816,0.014116798503831999
2023,Ford,Mustang Convertible (High Performance),Subcompact,256,5.0,5.0,,,,,Gasoline,0.020190304836876,0.015101691422704
2023,Ford,Mustang Convertible,Subcompact,313,4.0,5.0,,,,,Gasoline,0.025935513530296002,0.017071477260448005
2023,Ford,Mustang Mach 1,Subcompact,303,4.0,5.0,,,,,Gasoline,0.024950620611424,0.016579030801011998
2023,Ford,Mustang Mach 1,Subcompact,343,3.0,5.0,,,,,Gasoline,0.028397745827476006,0.018548816638756002
2023,Ford,Ranger 4WD,Pickup truck: Standard,255,5.0,3.0,,,,,Gasoline,0.019369560737816,0.015758286701952
2023,Ford,Ranger 4WD (Without Stop-Start),Pickup truck: Standard,261,4.0,3.0,,,,,Gasoline,0.020190304836876,0.015922435521764002
2023,Ford,Ranger Tremor 4WD,Pickup truck: Standard,293,4.0,3.0,,,,,Gasoline,0.020354453656688,0.020190304836876
2023,Ford,Transit Connect Van,Special purpose vehicle,221,5.0,6.0,,,,,Gasoline,0.016086584341576,0.014609244963268004
2023,Ford,Transit Connect Wagon LWB,Special purpose vehicle,216,5.0,6.0,,,,,Gasoline,0.016414881981200002,0.013624352044396002
2023,Genesis,G70 AWD,Compact,236,5.0,3.0,,,,,Gasoline,0.018712965458568,0.013460203224584
2023,Genesis,G70 AWD,Compact,273,4.0,3.0,,,,,Gasoline,0.022160090674620003,0.014937542602892002
2023,Genesis,G80 AWD,Full-size,225,5.0,5.0,,,,,Gasoline,0.017728072539696004,0.012967756765148001
2023,Genesis,G80 AWD,Full-size,298,4.0,5.0,,,,,Gasoline,0.024294025332176002,0.016250733161388
2023,Genesis,G90,Full-size,274,4.0,5.0,,,,,Gasoline,0.022324239494432,0.015758286701952
2023,Genesis,GV70 AWD,Sport utility vehicle: Small,229,5.0,5.0,,,,,Gasoline,0.017563923719884002,0.013788500864208
2023,Genesis,GV70 AWD,Sport utility vehicle: Small,275,4.0,5.0,,,,,Gasoline,0.021175197755748002,0.016414881981200002
2023,Genesis,GV80 AWD,Sport utility vehicle: Standard,248,5.0,5.0,,,,,Gasoline,0.018548816638756002,0.015594137882140001
2023,Genesis,GV80 AWD,Sport utility vehicle: Standard,279,4.0,5.0,,,,,Gasoline,0.021175197755748002,0.017071477260448005
2023,GMC,Acadia AWD,Sport utility vehicle: Standard,232,5.0,7.0,,,,,Gasoline,0.017728072539696004,0.014280947323644
2023,GMC,Acadia AWD,Sport utility vehicle: Standard,259,4.0,6.0,,,,,Gasoline,0.020682751296312002,0.015101691422704
2023,GMC,Canyon,Pickup truck: Small,277,4.0,7.0,,,,,Gasoline,0.02133934657556,0.016907328440636003
2023,GMC,Canyon 4WD,Pickup truck: Small,290,4.0,7.0,,,,,Gasoline,0.022160090674620003,0.018056370179320002
2023,GMC,Canyon 4WD Mud Terrain Tire,Pickup truck: Small,308,4.0,7.0,,,,,Gasoline,0.022816685953868,0.01969785837744
2023,GMC,Canyon AT4X 4WD,Pickup truck: Small,335,3.0,7.0,,,,,Gasoline,0.023473281233116,0.023473281233116
2023,GMC,Sierra,Pickup truck: Standard,281,4.0,7.0,,,,,Gasoline,0.020846900116124,0.018384667818944
2023,GMC,Sierra,Pickup truck: Standard,247,5.0,5.0,,,,,Gasoline,0.016414881981200002,0.013296054404772
2023,GMC,Sierra,Pickup truck: Standard,303,4.0,6.0,,,,,Gasoline,0.023473281233116,0.018384667818944
2023,GMC,Sierra FFV,Pickup truck: Standard,308,4.0,5.0,,,,,Gasoline,0.023473281233116,0.019205411918003998
2023,GMC,Sierra FFV,Pickup truck: Standard,293,4.0,5.0,,,,,Gasoline,0.032173168683152,0.025114769431236
2023,GMC,Sierra 4WD,Pickup truck: Standard,291,4.0,7.0,,,,,Gasoline,0.021503495395372,0.019041263098192002
2023,GMC,Sierra 4WD Mud Terrain Tire,Pickup truck: Standard,318,3.0,7.0,,,,,Gasoline,0.022652537134056003,0.021667644215184002
2023,GMC,Sierra 4WD,Pickup truck: Standard,264,4.0,5.0,,,,,Gasoline,0.017563923719884002,0.014280947323644
2023,GMC,Sierra 4WD Mud Terrain Tire,Pickup truck: Standard,288,4.0,5.0,,,,,Gasoline,0.018220518999132,0.016743179620824
2023,GMC,Sierra 4WD,Pickup truck: Standard,325,3.0,6.0,,,,,Gasoline,0.024294025332176002,0.019369560737816
2023,GMC,Sierra 4WD FFV,Pickup truck: Standard,326,3.0,5.0,,,,,Gasoline,0.024950620611424,0.020026156017064003
2023,GMC,Sierra 4WD FFV,Pickup truck: Standard,318,3.0,5.0,,,,,Gasoline,0.034963698619956005,0.027248704088792004
2023,GMC,Sierra 4WD Mud Terrain Tire,Pickup truck: Standard,346,3.0,6.0,,,,,Gasoline,0.026263811169920003,0.021667644215184002
2023,GMC,Sierra 4WD Mud Terrain Tire FFV,Pickup truck: Standard,326,3.0,5.0,,,,,Gasoline,0.024950620611424,0.020026156017064003
2023,GMC,Sierra 4WD Mud Terrain Tire FFV,Pickup truck: Standard,318,3.0,5.0,,,,,Gasoline,0.034963698619956005,0.027248704088792004
2023,GMC,Sierra 4WD,Pickup truck: Standard,330,3.0,6.0,,,,,Gasoline,0.025278918251048003,0.020190304836876
2023,GMC,Sierra 4WD Mud Terrain Tire,Pickup truck: Standard,364,2.0,6.0,,,,,Gasoline,0.027412852908604003,0.02298083477368
2023,GMC,Sierra 4WD AT4X,Pickup truck: Standard,364,2.0,6.0,,,,,Gasoline,0.027412852908604003,0.02298083477368
2023,GMC,Terrain,Sport utility vehicle: Small,211,5.0,7.0,,,,,Gasoline,0.015922435521764002,0.013296054404772
2023,GMC,Terrain AWD,Sport utility vehicle: Small,216,5.0,7.0,,,,,Gasoline,0.016250733161388,0.013624352044396002
2023,GMC,Yukon,Sport utility vehicle: Standard,272,4.0,3.0,,,,,Gasoline,0.018384667818944,0.014280947323644
2023,GMC,Yukon,Sport utility vehicle: Standard,327,3.0,6.0,,,,,Gasoline,0.025935513530296002,0.019369560737816
2023,GMC,Yukon 4WD,Sport utility vehicle: Standard,281,4.0,3.0,,,,,Gasoline,0.019205411918003998,0.014773393783080001
2023,GMC,Yukon 4WD,Sport utility vehicle: Standard,327,3.0,6.0,,,,,Gasoline,0.025935513530296002,0.019369560737816
2023,GMC,Yukon 4WD,Sport utility vehicle: Standard,352,3.0,6.0,,,,,Gasoline,0.027248704088792004,0.021503495395372
2023,GMC,Yukon XL,Sport utility vehicle: Standard,272,4.0,3.0,,,,,Gasoline,0.018384667818944,0.014280947323644
2023,GMC,Yukon XL,Sport utility vehicle: Standard,327,3.0,6.0,,,,,Gasoline,0.025935513530296002,0.019369560737816
2023,GMC,Yukon XL 4WD,Sport utility vehicle: Standard,281,4.0,3.0,,,,,Gasoline,0.019205411918003998,0.014773393783080001
2023,GMC,Yukon XL 4WD,Sport utility vehicle: Standard,339,3.0,6.0,,,,,Gasoline,0.026263811169920003,0.020846900116124
2023,GMC,Yukon XL 4WD,Sport utility vehicle: Standard,352,3.0,6.0,,,,,Gasoline,0.027248704088792004,0.021503495395372
2023,Honda,Accord,Full-size,171,6.0,7.0,,,,,Gasoline,0.013296054404772,0.010505524467968002
2023,Honda,Accord Hybrid Sport/Touring,Mid-size,124,8.0,7.0,,,,,Gasoline,0.008207440990600001,0.009356482729284
2023,Honda,Civic Hatchback,Full-size,166,6.0,7.0,,,,,Gasoline,0.012639459125524001,0.010341375648156001
2023,Honda,Civic Hatchback,Full-size,175,6.0,6.0,,,,,Gasoline,0.013952649684020001,0.010341375648156001
2023,Honda,Civic Hatchback,Full-size,167,6.0,7.0,,,,,Gasoline,0.013131905584960002,0.010177226828344
2023,Honda,Civic Hatchback,Full-size,186,6.0,6.0,,,,,Gasoline,0.014937542602892002,0.010833822107592001
2023,Honda,Civic Sedan,Mid-size,162,7.0,7.0,,,,,Gasoline,0.012475310305712,0.010013078008532001
2023,Honda,Civic Sedan,Mid-size,162,7.0,7.0,,,,,Gasoline,0.012639459125524001,0.00984892918872
2023,Honda,Civic Sedan,Mid-size,165,6.0,7.0,,,,,Gasoline,0.012803607945336,0.010341375648156001
2023,Honda,Civic Sedan Si,Mid-size,180,6.0,6.0,,,,,Gasoline,0.014280947323644,0.010505524467968002
2023,Honda,Civic Type R,Full-size,224,5.0,6.0,,,,,Gasoline,0.017728072539696004,0.013624352044396002
2023,Honda,CR-V,Sport utility vehicle: Small,181,6.0,7.0,,,,,Gasoline,0.013788500864208,0.011654566206652001
2023,Honda,CR-V AWD,Sport utility vehicle: Small,197,6.0,6.0,,,,,Gasoline,0.014937542602892002,0.012475310305712
2023,Honda,CR-V Hybrid AWD,Sport utility vehicle: Small,151,7.0,7.0,,,,,Gasoline,0.00984892918872,0.011326268567028001
2023,Honda,HR-V,Station wagon: Small,194,6.0,7.0,,,,,Gasoline,0.014937542602892002,0.012147012666088001
2023,Honda,HR-V AWD,Station wagon: Small,203,5.0,7.0,,,,,Gasoline,0.015429989062328002,0.012803607945336
2023,Honda,Odyssey,Minivan,248,5.0,5.0,,,,,Gasoline,0.020026156017064003,0.013952649684020001
2023,Honda,Passport AWD,Sport utility vehicle: Small,265,4.0,3.0,,,,,Gasoline,0.020518602476500003,0.016086584341576
2023,Honda,Pilot AWD,Sport utility vehicle: Standard,258,4.0,7.0,,,,,Gasoline,0.020354453656688,0.015265840242516003
2023,Honda,Pilot AWD Touring/Elite/Black,Sport utility vehicle: Standard,262,4.0,7.0,,,,,Gasoline,0.020846900116124,0.015429989062328002
2023,Honda,Pilot AWD TrailSport,Sport utility vehicle: Standard,275,4.0,7.0,,,,,Gasoline,0.02133934657556,0.016907328440636003
2023,Honda,Ridgeline AWD,Pickup truck: Standard,271,4.0,3.0,,,,,Gasoline,0.021011048935936003,0.016250733161388
2023,Hyundai,Elantra,Mid-size,179,6.0,5.0,,,,,Gasoline,0.013788500864208,0.010833822107592001
2023,Hyundai,Elantra,Mid-size,158,7.0,5.0,,,,,Gasoline,0.012475310305712,0.009356482729284
2023,Hyundai,Elantra (ISG),Mid-size,151,7.0,5.0,,,,,Gasoline,0.011654566206652001,0.009028185089660001
2023,Hyundai,Elantra N,Mid-size,241,5.0,3.0,,,,,Gasoline,0.019862007197252,0.012967756765148001
2023,Hyundai,Elantra N,Mid-size,223,5.0,3.0,,,,,Gasoline,0.017892221359508003,0.012639459125524001
2023,Hyundai,Elantra Hybrid,Mid-size,110,8.0,7.0,,,,,Gasoline,0.007879143350976,0.0073866968915400006
2023,Hyundai,Kona,Sport utility vehicle: Small,174,6.0,7.0,,,,,Gasoline,0.013131905584960002,0.010833822107592001
2023,Hyundai,Kona N,Sport utility vehicle: Small,246,5.0,3.0,,,,,Gasoline,0.019369560737816,0.014280947323644
2023,Hyundai,Kona AWD,Sport utility vehicle: Small,193,6.0,5.0,,,,,Gasoline,0.014445096143456003,0.012147012666088001
2023,Hyundai,Kona AWD,Sport utility vehicle: Small,187,6.0,7.0,,,,,Gasoline,0.013952649684020001,0.011818715026464002
2023,Hyundai,Palisade AWD,Sport utility vehicle: Small,263,4.0,5.0,,,,,Gasoline,0.020682751296312002,0.015594137882140001
2023,Hyundai,Santa Cruz AWD,Pickup truck: Small,250,5.0,5.0,,,,,Gasoline,0.019862007197252,0.014280947323644
2023,Hyundai,Santa Fe AWD,Sport utility vehicle: Small,233,5.0,5.0,,,,,Gasoline,0.018056370179320002,0.013952649684020001
2023,Hyundai,Santa Fe AWD,Sport utility vehicle: Small,235,5.0,7.0,,,,,Gasoline,0.017399774900072003,0.015265840242516003
2023,Hyundai,Santa Fe Hybrid,Sport utility vehicle: Small,176,6.0,7.0,,,,,Gasoline,0.011654566206652001,0.012967756765148001
2023,Hyundai,Sonata,Full-size,186,6.0,5.0,,,,,Gasoline,0.014773393783080001,0.01066967328778
2023,Hyundai,Sonata,Full-size,208,5.0,5.0,,,,,Gasoline,0.016579030801011998,0.011818715026464002
2023,Hyundai,Sonata,Full-size,182,6.0,7.0,,,,,Gasoline,0.014445096143456003,0.010505524467968002
2023,Hyundai,Sonata Hybrid,Full-size,117,8.0,7.0,,,,,Gasoline,0.008699887450036001,0.007550845711352
2023,Hyundai,Tucson,Sport utility vehicle: Small,200,6.0,7.0,,,,,Gasoline,0.015429989062328002,0.012147012666088001
