,Year,Manufacturer,Model,CO2 (p/mile),Miles per gallon (mpg),ef_x_comb,comb_x_year,Fuel,score_ghg,ef_x_comb_city,youSaveSpend,Alternative Fuel,createdOn,modifiedOn
22140,2023,Volkswagen,Jetta Sport/SE/SEL,268.0,33.0,6.0,1600.0,Regular Gasoline,6.0,38.2935,1500.0,No,13-07-2022,14-02-2023
22141,2023,Audi,S5 Sportback,364.0,24.0,5.0,2700.0,Premium Gasoline,5.0,26.6609,-4000.0,No,13-07-2022,14-02-2023
22142,2023,Audi,RS 5 Sportback,430.0,21.0,4.0,3100.0,Premium Gasoline,4.0,21.5497,-6000.0,No,13-07-2022,14-02-2023
22144,2023,BMW,M5 Sedan,522.0,17.0,3.0,3850.0,Premium Gasoline,3.0,18.0229,-9750.0,No,13-07-2022,13-10-2022
22145,2023,Cadillac,CT5 V,423.0,21.0,4.0,3100.0,Premium Gasoline,4.0,23.9,-6000.0,No,13-07-2022,27-04-2023
22146,2023,Cadillac,CT5 AWD,419.0,21.0,4.0,3100.0,Premium Gasoline,4.0,23.2,-6000.0,No,13-07-2022,27-04-2023
22147,2023,Volvo,S90 B6 AWD,337.0,26.0,5.0,2500.0,Premium Gasoline,5.0,29.5,-3000.0,No,13-07-2022,02-08-2022
22148,2023,Hyundai,Sonata Hybrid,189.0,47.0,8.0,1150.0,Regular Gasoline,8.0,58.5,3750.0,No,13-07-2022,11-04-2023
22149,2023,Volvo,V60CC B5 AWD,339.0,26.0,5.0,2500.0,Premium Gasoline,5.0,29.8,-3000.0,No,13-07-2022,02-08-2022
22150,2023,Volvo,XC40 B4,330.0,27.0,5.0,2400.0,Premium Gasoline,5.0,30.4,-2500.0,No,13-07-2022,02-08-2022
22151,2023,BMW,X3 M40i,378.0,23.0,5.0,2850.0,Premium Gasoline,5.0,27.3462,-4750.0,No,13-07-2022,24-08-2022
22152,2023,BMW,X3 M Competition,519.0,17.0,3.0,3850.0,Premium Gasoline,3.0,18.4775,-9750.0,No,13-07-2022,05-12-2022
22153,2023,BMW,X4 M40i,378.0,23.0,5.0,2850.0,Premium Gasoline,5.0,27.3462,-4750.0,No,13-07-2022,05-12-2022
22154,2023,BMW,X4 M,519.0,17.0,3.0,3850.0,Premium Gasoline,3.0,18.4775,-9750.0,No,13-07-2022,05-12-2022
22155,2023,Hyundai,Santa Cruz AWD,402.0,22.0,5.0,2400.0,Regular Gasoline,5.0,24.4305,-2500.0,No,13-07-2022,11-04-2023
22156,2023,Jaguar,F-Pace SVR,509.0,17.0,3.0,3850.0,Premium Gasoline,3.0,18.8472,-9750.0,No,13-07-2022,02-08-2022
22157,2023,Volvo,XC60 B6 AWD,375.0,23.0,5.0,2850.0,Premium Gasoline,5.0,27.0,-4750.0,No,13-07-2022,02-08-2022
22158,2023,BMW,X5 sDrive40i,383.0,23.0,5.0,2850.0,Premium Gasoline,5.0,26.794,-4750.0,No,13-07-2022,03-10-2022
22159,2023,Cadillac,Escalade 2WD,442.0,23.0,5.0,2550.0,Diesel,4.0,27.2,-3250.0,No,13-07-2022,07-09-2022
22160,2023,Chevrolet,Tahoe 2WD,428.0,24.0,5.0,2450.0,Diesel,4.0,27.2,-2750.0,No,13-07-2022,19-12-2022
22161,2023,GMC,Yukon 2WD,442.0,23.0,5.0,2550.0,Diesel,4.0,27.2,-3250.0,No,13-07-2022,11-04-2023
22162,2023,Audi,SQ8,532.0,17.0,3.0,3850.0,Premium Gasoline,3.0,18.4612,-9750.0,No,13-07-2022,14-02-2023
22163,2023,BMW,X6 M Competition,586.0,15.0,2.0,4350.0,Premium Gasoline,2.0,16.1143,-12250.0,No,13-07-2022,13-07-2022
22164,2023,Chevrolet,Tahoe 4WD,462.0,22.0,5.0,2650.0,Diesel,4.0,25.5,-3750.0,No,13-07-2022,19-12-2022
22165,2023,Chevrolet,Suburban 4WD,462.0,22.0,5.0,2650.0,Diesel,4.0,25.5,-3750.0,No,13-07-2022,19-12-2022
22166,2023,Jeep,Grand Cherokee 4WD,533.0,17.0,3.0,3550.0,Midgrade Gasoline,3.0,17.3,-8250.0,No,13-07-2022,27-04-2023
22167,2023,Volvo,XC90 B5 AWD,358.0,25.0,5.0,2600.0,Premium Gasoline,5.0,28.5,-3500.0,No,13-07-2022,02-08-2022
22169,2023,Volvo,XC90 B6 AWD,401.0,22.0,5.0,2950.0,Premium Gasoline,5.0,24.8996,-5250.0,No,13-07-2022,02-08-2022
22170,2022,Mercedes-Benz,AMG GLE63 S 4matic Plus,537.0,16.0,3.0,4100.0,Premium Gasoline,3.0,18.3,-11000.0,No,13-07-2022,21-12-2022
22171,2022,Mercedes-Benz,GLS580 4matic,498.0,18.0,3.0,3650.0,Premium Gasoline,3.0,19.2,-8750.0,No,13-07-2022,21-12-2022
22173,2023,BMW,430i Coupe,313.0,28.0,6.0,2350.0,Premium Gasoline,6.0,31.876,-2250.0,No,20-07-2022,26-01-2023
22174,2023,Audi,RS 7,532.0,17.0,3.0,3850.0,Premium Gasoline,3.0,18.4237,-9750.0,No,20-07-2022,14-02-2023
22175,2023,Hyundai,Venue,290.0,31.0,6.0,1700.0,Regular Gasoline,6.0,37.7482,1000.0,No,20-07-2022,11-04-2023
22177,2023,Hyundai,Santa Fe FWD,344.0,26.0,5.0,2050.0,Regular Gasoline,5.0,31.7,-750.0,No,20-07-2022,11-04-2023
22179,2023,Cadillac,Escalade 2WD,556.0,16.0,3.0,4100.0,Premium Gasoline,3.0,18.6331,-11000.0,No,20-07-2022,07-09-2022
22180,2023,Chevrolet,Tahoe 2WD,527.0,17.0,3.0,3100.0,Regular Gasoline,3.0,19.4,-6000.0,No,20-07-2022,19-12-2022
22181,2023,Chevrolet,Suburban 2WD,527.0,17.0,3.0,3100.0,Regular Gasoline,3.0,19.4,-6000.0,No,20-07-2022,19-12-2022
22182,2023,GMC,Yukon 2WD,527.0,17.0,3.0,3100.0,Regular Gasoline,3.0,19.4,-6000.0,No,20-07-2022,11-04-2023
22183,2023,Audi,Q8,439.0,20.0,4.0,3250.0,Premium Gasoline,4.0,23.1,-6750.0,No,20-07-2022,14-02-2023
22184,2023,Audi,R8 Coupe quattro,580.0,15.0,2.0,4350.0,Premium Gasoline,2.0,15.7331,-12250.0,No,02-08-2022,14-02-2023
22185,2023,Audi,R8 Spyder quattro,580.0,15.0,2.0,4350.0,Premium Gasoline,2.0,15.7331,-12250.0,No,02-08-2022,14-02-2023
22187,2023,Audi,S7,408.0,22.0,5.0,2950.0,Premium Gasoline,5.0,24.0,-5250.0,No,02-08-2022,14-02-2023
22188,2023,BMW,740i Sedan,324.0,27.0,5.0,2400.0,Premium Gasoline,5.0,31.8072,-2500.0,No,02-08-2022,02-08-2022
22189,2023,BMW,760i xDrive Sedan,420.0,21.0,4.0,3100.0,Premium Gasoline,4.0,22.5959,-6000.0,No,02-08-2022,02-08-2022
22190,2023,Volkswagen,Arteon,318.0,28.0,6.0,2350.0,Premium Gasoline,6.0,30.6,-2250.0,No,02-08-2022,01-03-2023
22191,2023,Volkswagen,Atlas,445.0,20.0,4.0,2650.0,Regular Gasoline,4.0,23.1,-3750.0,No,02-08-2022,14-02-2023
22192,2023,Jeep,Wrangler 4dr 4WD,404.0,22.0,5.0,2400.0,Regular Gasoline,5.0,27.7,-2500.0,No,02-08-2022,30-11-2022
22195,2023,Volkswagen,Atlas Cross Sport 4motion,412.0,22.0,5.0,2400.0,Regular Gasoline,5.0,25.1,-2500.0,No,02-08-2022,14-02-2023
22196,2023,Audi,Q7,414.0,21.0,4.0,3100.0,Premium Gasoline,4.0,24.2,-6000.0,No,02-08-2022,14-02-2023
22197,2023,Porsche,Cayenne,466.0,19.0,4.0,3450.0,Premium Gasoline,4.0,22.0,-7750.0,No,02-08-2022,03-10-2022
22198,2023,Porsche,Cayenne GTS,533.0,17.0,3.0,3850.0,Premium Gasoline,3.0,18.4,-9750.0,No,02-08-2022,03-10-2022
22199,2023,Porsche,Cayenne GTS Coupe,525.0,17.0,3.0,3850.0,Premium Gasoline,3.0,19.1,-9750.0,No,02-08-2022,03-10-2022
22200,2023,Toyota,Camry LE/SE,280.0,32.0,6.0,1650.0,Regular Gasoline,6.0,36.2805,1250.0,No,11-08-2022,24-08-2022
22201,2023,Porsche,Panamera 4S,445.0,20.0,4.0,3250.0,Premium Gasoline,4.0,23.1,-6750.0,No,11-08-2022,30-11-2022
22202,2023,Porsche,Panamera Turbo S,525.0,17.0,3.0,3850.0,Premium Gasoline,3.0,19.0,-9750.0,No,11-08-2022,30-11-2022
22203,2023,Mercedes-Benz,GLA250 4matic,337.0,26.0,5.0,2500.0,Premium Gasoline,5.0,29.2,-3000.0,No,11-08-2022,11-01-2023
22204,2023,Chevrolet,Bolt EUV,0.0,115.0,10.0,600.0,Electricity,10.0,178.2,6500.0,No,11-08-2022,19-12-2022
22205,2023,Polestar,2 BST edition,0.0,95.0,10.0,750.0,Electricity,10.0,129.4,5750.0,No,11-08-2022,05-12-2022
22206,2023,Toyota,bZ4X LIMITED AWD,0.0,102.0,10.0,700.0,Electricity,10.0,167.1,6000.0,No,11-08-2022,11-08-2022
22207,2023,Volvo,XC40 Recharge twin,0.0,85.0,10.0,850.0,Electricity,10.0,128.4,5250.0,No,11-08-2022,11-08-2022
22208,2023,Chevrolet,Silverado 2WD,478.0,19.0,4.0,2800.0,Regular Gasoline,4.0,21.5682,-4500.0,No,30-08-2022,27-04-2023
22209,2023,Chevrolet,Silverado 2WD,446.0,20.0,4.0,2650.0,Regular Gasoline,4.0,23.3891,-3750.0,No,30-08-2022,27-04-2023
22210,2023,Chevrolet,Silverado 2WD,453.0,20.0,4.0,2650.0,Regular Gasoline,4.0,23.3,-3750.0,No,30-08-2022,27-04-2023
22211,2023,GMC,Sierra 2WD,453.0,20.0,4.0,2650.0,Regular Gasoline,4.0,23.3,-3750.0,No,30-08-2022,11-04-2023
22212,2023,Chevrolet,Silverado 4WD,524.0,17.0,3.0,3100.0,Regular Gasoline,3.0,19.1,-6000.0,E85,30-08-2022,27-04-2023
22213,2023,Chevrolet,Silverado 4WD,523.0,17.0,3.0,3100.0,Regular Gasoline,3.0,21.3,-6000.0,No,30-08-2022,27-04-2023
22214,2023,Chevrolet,Silverado 4WD,522.0,17.0,3.0,3100.0,Regular Gasoline,3.0,21.2201,-6000.0,No,30-08-2022,27-04-2023
22215,2023,Chevrolet,Silverado Mud Terrain Tires 4WD,552.0,16.0,3.0,3300.0,Regular Gasoline,3.0,19.4,-7000.0,No,30-08-2022,27-04-2023
22216,2023,Chevrolet,Silverado 4WD,425.0,24.0,5.0,2450.0,Diesel,4.0,28.8,-2750.0,No,30-08-2022,27-04-2023
22218,2023,GMC,Sierra Mud Terrain Tires 4WD,524.0,17.0,3.0,3100.0,Regular Gasoline,3.0,19.1,-6000.0,E85,30-08-2022,13-10-2022
22220,2023,GMC,Sierra Mud Terrain Tires 4WD,463.0,22.0,5.0,2650.0,Diesel,4.0,26.8,-3750.0,No,30-08-2022,13-10-2022
22221,2023,GMC,Sierra 4WD,467.0,19.0,4.0,2800.0,Regular Gasoline,4.0,22.5851,-4500.0,No,30-08-2022,11-04-2023
22222,2023,Mazda,CX-5 4WD,337.0,26.0,5.0,2050.0,Regular Gasoline,5.0,30.7793,-750.0,No,30-08-2022,03-10-2022
22223,2023,Nissan,Rogue AWD,287.0,31.0,6.0,1700.0,Regular Gasoline,6.0,39.507,1000.0,No,30-08-2022,03-10-2022
22224,2023,Nissan,Pathfinder 4WD Rock Creek,418.0,21.0,4.0,3100.0,Premium Gasoline,4.0,24.9,-6000.0,No,30-08-2022,03-10-2022
22225,2023,Porsche,Macan,424.0,21.0,4.0,3100.0,Premium Gasoline,4.0,24.9676,-6000.0,No,30-08-2022,03-10-2022
22226,2023,Porsche,Macan S,466.0,19.0,4.0,3450.0,Premium Gasoline,4.0,22.3929,-7750.0,No,30-08-2022,03-10-2022
22227,2023,Jeep,Wagoneer 2WD,483.0,18.0,4.0,3350.0,Midgrade Gasoline,4.0,20.1,-7250.0,No,30-08-2022,27-04-2023
22229,2023,Land Rover,New Range Rover LWB,505.0,18.0,4.0,3650.0,Premium Gasoline,4.0,19.2283,-8750.0,No,30-08-2022,16-03-2023
22230,2023,Subaru,Ascent,398.0,22.0,5.0,2400.0,Regular Gasoline,5.0,25.1,-2500.0,No,30-08-2022,11-04-2023
22231,2023,Subaru,Ascent Limited/Touring/Onyx AWD,419.0,21.0,4.0,2550.0,Regular Gasoline,4.0,23.7,-3250.0,No,30-08-2022,11-04-2023
22232,2023,Porsche,718 GT4 RS,544.0,16.0,3.0,4100.0,Premium Gasoline,3.0,18.1,-11000.0,No,12-09-2022,26-01-2023
22233,2023,Toyota,Tacoma 4WD,481.0,18.0,4.0,2950.0,Regular Gasoline,4.0,21.3,-5250.0,No,12-09-2022,17-05-2023
22234,2023,Toyota,Tacoma 4WD,441.0,20.0,4.0,2650.0,Regular Gasoline,4.0,23.3,-3750.0,No,12-09-2022,17-05-2023
22235,2023,Nissan,Frontier 4WD PRO4X,472.0,19.0,4.0,2800.0,Regular Gasoline,4.0,21.1,-4500.0,No,12-09-2022,01-03-2023
22236,2023,Mitsubishi,Outlander 2WD,332.0,27.0,5.0,1950.0,Regular Gasoline,5.0,31.609,-250.0,No,12-09-2022,11-01-2023
22237,2023,Nissan,Pathfinder 2WD,390.0,23.0,5.0,2300.0,Regular Gasoline,5.0,25.7366,-2000.0,No,12-09-2022,03-10-2022
22238,2023,Volkswagen,Tiguan S,331.0,27.0,5.0,1950.0,Regular Gasoline,5.0,31.1,-250.0,No,12-09-2022,14-02-2023
22239,2023,Mitsubishi,Outlander 4WD,342.0,26.0,5.0,2050.0,Regular Gasoline,5.0,31.517,-750.0,No,12-09-2022,11-01-2023
22240,2023,Toyota,Corolla Hatchback XSE,266.0,33.0,6.0,1600.0,Regular Gasoline,6.0,39.5,1500.0,No,20-09-2022,17-05-2023
22241,2023,Bentley,Bentayga EWB,527.0,17.0,3.0,3850.0,Premium Gasoline,3.0,18.3,-9750.0,No,20-09-2022,10-05-2023
22242,2023,Porsche,718 Cayman T,394.0,22.0,5.0,2950.0,Premium Gasoline,5.0,25.4,-5250.0,No,03-10-2022,26-01-2023
22243,2023,Mercedes-Benz,C300 Convertible,370.0,24.0,5.0,2700.0,Premium Gasoline,5.0,26.5,-4000.0,No,03-10-2022,11-01-2023
22244,2023,Lexus,IS 350,385.0,23.0,5.0,2850.0,Premium Gasoline,5.0,25.3,-4750.0,No,03-10-2022,11-01-2023
22245,2023,Lexus,IS 300,355.0,25.0,5.0,2600.0,Premium Gasoline,5.0,27.1,-3500.0,No,03-10-2022,11-01-2023
22247,2023,Toyota,Corolla,254.0,35.0,7.0,1500.0,Regular Gasoline,7.0,43.5,2000.0,No,03-10-2022,17-05-2023
22248,2023,Toyota,Corolla,258.0,34.0,7.0,1550.0,Regular Gasoline,7.0,40.9634,1750.0,No,03-10-2022,17-05-2023
22249,2023,Mazda,3 5-Door 4WD,337.0,26.0,5.0,2050.0,Regular Gasoline,5.0,30.0,-750.0,No,03-10-2022,13-10-2022
22250,2023,Mercedes-Benz,E350,342.0,26.0,5.0,2500.0,Premium Gasoline,5.0,29.0,-3000.0,No,03-10-2022,01-03-2023
22251,2023,Nissan,Altima SR,311.0,29.0,6.0,1850.0,Regular Gasoline,6.0,32.8988,250.0,No,03-10-2022,13-10-2022
22253,2023,Infiniti,QX80 2WD,552.0,16.0,3.0,4100.0,Premium Gasoline,3.0,17.2422,-11000.0,No,03-10-2022,11-04-2023
22255,2023,Lamborghini,Urus S,554.0,16.0,3.0,4100.0,Premium Gasoline,3.0,17.4,-11000.0,No,13-10-2022,20-10-2022
22256,2023,BMW,i4 eDrive40 Gran Coupe (18 inch wheels),0.0,109.0,10.0,700.0,Electricity,10.0,156.3,6000.0,No,20-10-2022,26-10-2022
22257,2023,BMW,i7 xDrive60 Sedan (21 inch wheels),0.0,87.0,10.0,800.0,Electricity,10.0,119.5,5500.0,No,20-10-2022,26-10-2022
22258,2023,Jaguar,I-Pace EV400 (20 inch tires),0.0,85.0,10.0,850.0,Electricity,10.0,117.3,5250.0,No,20-10-2022,26-10-2022
22260,2023,Porsche,Taycan 4S Cross Turismo,0.0,78.0,10.0,900.0,Electricity,10.0,112.4,5000.0,No,20-10-2022,20-10-2022
22261,2023,Porsche,Taycan Turbo S Cross Turismo,0.0,75.0,10.0,950.0,Electricity,10.0,109.8,4750.0,No,20-10-2022,20-10-2022
22262,2023,Subaru,Solterra AWD,0.0,104.0,10.0,650.0,Electricity,10.0,170.6,6250.0,No,20-10-2022,26-10-2022
22263,2023,Volkswagen,ID.4 Pro S,0.0,107.0,10.0,650.0,Electricity,10.0,164.5,6250.0,No,20-10-2022,26-10-2022
22264,2023,Lexus,RC 350 AWD,407.0,22.0,5.0,2950.0,Premium Gasoline,5.0,24.2,-5250.0,No,26-10-2022,26-01-2023
22265,2023,Lexus,LC 500,473.0,19.0,4.0,3450.0,Premium Gasoline,4.0,19.3,-7750.0,No,26-10-2022,11-01-2023
22266,2023,Mercedes-Benz,E450 Coupe,352.0,25.0,5.0,2600.0,Premium Gasoline,5.0,28.8,-3500.0,No,26-10-2022,01-03-2023
22267,2023,Mercedes-Benz,E450 4matic Convertible,362.0,24.0,5.0,2700.0,Premium Gasoline,5.0,27.5,-4000.0,No,26-10-2022,01-03-2023
22268,2023,Mercedes-Benz,CLS450 4matic,357.0,25.0,5.0,2600.0,Premium Gasoline,5.0,28.0,-3500.0,No,26-10-2022,01-03-2023
22269,2023,Honda,Civic 4Dr,260.0,34.0,7.0,1550.0,Regular Gasoline,7.0,41.2,1750.0,No,26-10-2022,11-04-2023
22270,2023,Honda,Civic 4Dr,266.0,33.0,6.0,1600.0,Regular Gasoline,6.0,40.0,1500.0,No,26-10-2022,11-04-2023
22271,2023,Kia,Sorento FWD,360.0,25.0,5.0,2100.0,Regular Gasoline,5.0,28.6654,-1000.0,No,26-10-2022,11-04-2023
22272,2023,Toyota,RAV4,296.0,30.0,6.0,1750.0,Regular Gasoline,6.0,34.9,750.0,No,26-10-2022,30-11-2022
22274,2023,BMW,Z4 M40i,338.0,26.0,5.0,2500.0,Premium Gasoline,5.0,29.0,-3000.0,No,07-11-2022,26-01-2023
22275,2023,Porsche,911 GT3,571.0,16.0,3.0,4100.0,Premium Gasoline,3.0,17.0,-11000.0,No,07-11-2022,30-11-2022
22276,2023,Porsche,911 Carrera S Cabriolet,443.0,20.0,4.0,3250.0,Premium Gasoline,4.0,22.7,-6750.0,No,07-11-2022,30-11-2022
22277,2023,Porsche,911 Targa 4,442.0,20.0,4.0,3250.0,Premium Gasoline,4.0,23.6,-6750.0,No,07-11-2022,30-11-2022
22278,2023,Porsche,911 Carrera GTS,444.0,20.0,4.0,3250.0,Premium Gasoline,4.0,21.7,-6750.0,No,07-11-2022,30-11-2022
22280,2023,Lexus,LC 500h,304.0,29.0,6.0,2250.0,Premium Gasoline,6.0,35.7,-1750.0,No,07-11-2022,11-01-2023
22281,2023,Mercedes-Benz,AMG C43 4matic Coupe,413.0,21.0,4.0,3100.0,Premium Gasoline,4.0,22.9,-6000.0,No,07-11-2022,11-01-2023
22282,2023,BMW,330i xDrive Sedan,322.0,27.0,5.0,2400.0,Premium Gasoline,5.0,30.7875,-2500.0,No,07-11-2022,30-11-2022
22283,2023,Lexus,LS 500,405.0,22.0,5.0,2950.0,Premium Gasoline,5.0,23.1006,-5250.0,No,07-11-2022,01-03-2023
22285,2023,Honda,Civic 5Dr,304.0,29.0,6.0,1850.0,Regular Gasoline,6.0,33.9,250.0,No,07-11-2022,11-04-2023
22286,2023,Honda,Civic 5Dr,364.0,24.0,5.0,2700.0,Premium Gasoline,5.0,26.4491,-4000.0,No,07-11-2022,11-04-2023
22287,2023,Toyota,Highlander,370.0,24.0,5.0,2200.0,Regular Gasoline,5.0,26.6,-1500.0,No,07-11-2022,17-05-2023
22288,2023,Lexus,NX 350h AWD,225.0,39.0,7.0,1700.0,Premium Gasoline,7.0,56.2446,1000.0,No,07-11-2022,26-01-2023
22289,2023,Ford,F150 Pickup 2WD,405.0,22.0,5.0,2400.0,Regular Gasoline,5.0,24.6947,-2500.0,No,07-11-2022,11-04-2023
22290,2023,Ford,F150 Pickup 2WD FFV,443.0,20.0,4.0,2650.0,Regular Gasoline,4.0,23.6,-3750.0,E85,07-11-2022,11-04-2023
22291,2023,Ford,F150 RAPTOR 4WD,593.0,15.0,2.0,3550.0,Regular Gasoline,2.0,18.0,-8250.0,No,07-11-2022,11-04-2023
22292,2023,Ford,Ranger 4WD,420.0,21.0,4.0,2550.0,Regular Gasoline,4.0,24.0,-3250.0,No,07-11-2022,30-11-2022
22293,2023,Ford,Bronco Black Diamond 4WD,494.0,18.0,4.0,2950.0,Regular Gasoline,4.0,24.5,-5250.0,No,07-11-2022,30-11-2022
22295,2023,Mercedes-Benz,AMG E53 4matic Plus Coupe,383.0,23.0,5.0,2850.0,Premium Gasoline,5.0,25.9476,-4750.0,No,30-11-2022,01-03-2023
22297,2023,Mercedes-Benz,AMG GT 43 4matic Plus,421.0,21.0,4.0,3100.0,Premium Gasoline,4.0,24.0499,-6000.0,No,30-11-2022,01-03-2023
22298,2023,Mercedes-Benz,AMG E53 4matic Plus,364.0,24.0,5.0,2700.0,Premium Gasoline,5.0,27.2941,-4000.0,No,30-11-2022,01-03-2023
22299,2023,Lexus,RX 350,353.0,25.0,5.0,2600.0,Premium Gasoline,5.0,28.214,-3500.0,No,30-11-2022,11-01-2023
22300,2023,Jeep,Renegade 4WD,347.0,26.0,5.0,2050.0,Regular Gasoline,5.0,29.9,-750.0,No,30-11-2022,11-04-2023
22301,2023,Jeep,Wagoneer 2WD,453.0,20.0,4.0,2650.0,Regular Gasoline,4.0,21.3,-3750.0,No,30-11-2022,27-04-2023
22303,2023,Jeep,Wagoneer L 4WD,476.0,19.0,4.0,2800.0,Regular Gasoline,4.0,20.3,-4500.0,No,30-11-2022,14-02-2023
22304,2023,BMW,X5 xDrive45e,178.0,20.0,6.0,3250.0,Premium Gasoline,8.0,24.3,-1250.0,Electricity,05-12-2022,17-05-2023
22305,2023,Jeep,Wrangler 4dr 4xe,230.0,20.0,6.0,2650.0,Regular Gasoline,7.0,27.6,-750.0,Electricity,05-12-2022,17-05-2023
22306,2023,Jeep,Grand Cherokee 4xe,177.0,23.0,7.0,2300.0,Regular Gasoline,8.0,30.3,1000.0,Electricity,05-12-2022,17-05-2023
22307,2023,Lexus,NX 450h Plus AWD,87.0,36.0,9.0,1800.0,Premium Gasoline,10.0,49.6499,3500.0,Electricity,05-12-2022,17-05-2023
22308,2023,Porsche,Panamera 4 e-Hybrid,232.0,22.0,6.0,2950.0,Premium Gasoline,7.0,26.1,-1750.0,Electricity,05-12-2022,17-05-2023
22309,2023,Dodge,Challenger,389.0,23.0,5.0,2300.0,Regular Gasoline,5.0,23.9,-2000.0,No,12-12-2022,14-02-2023
22310,2023,Dodge,Charger,466.0,19.0,4.0,3200.0,Midgrade Gasoline,4.0,19.8,-6500.0,No,12-12-2022,27-04-2023
22311,2023,Dodge,Charger SRT Widebody,592.0,15.0,2.0,4350.0,Premium Gasoline,2.0,15.1,-12250.0,No,12-12-2022,27-04-2023
22312,2023,Dodge,Charger AWD,415.0,21.0,4.0,2550.0,Regular Gasoline,4.0,23.0,-3250.0,No,12-12-2022,27-04-2023
22313,2023,Ram,1500 Classic 4WD,528.0,17.0,3.0,3550.0,Midgrade Gasoline,3.0,18.2,-8250.0,No,12-12-2022,12-12-2022
22314,2023,Toyota,Corolla Cross,275.0,32.0,6.0,1650.0,Regular Gasoline,6.0,41.2,1250.0,No,12-12-2022,17-05-2023
22315,2023,Toyota,Corolla Cross 4WD,293.0,30.0,6.0,1750.0,Regular Gasoline,6.0,39.2519,750.0,No,12-12-2022,17-05-2023
22316,2023,Mercedes-Benz,GLS600 4matic Maybach,528.0,17.0,3.0,3850.0,Premium Gasoline,3.0,18.2995,-9750.0,No,12-12-2022,01-03-2023
22317,2023,Mercedes-Benz,GLE580 4matic,492.0,18.0,4.0,3650.0,Premium Gasoline,4.0,20.1,-8750.0,No,12-12-2022,11-01-2023
22318,2023,Lucid,Air G Touring XR AWD with 20 inch wheels,0.0,121.0,10.0,600.0,Electricity,10.0,160.8,6500.0,No,12-12-2022,17-02-2023
22319,2023,Lucid,Air Pure AWD with 20 inch wheels,0.0,121.0,10.0,600.0,Electricity,10.0,162.0,6500.0,No,12-12-2022,17-02-2023
22321,2023,Mercedes-Benz,AMG E63 S 4matic Plus,474.0,19.0,4.0,3450.0,Premium Gasoline,4.0,19.8,-7750.0,No,11-01-2023,01-03-2023
22322,2023,Ford,Escape FWD,299.0,30.0,6.0,1750.0,Regular Gasoline,6.0,34.5429,750.0,No,11-01-2023,26-01-2023
22323,2022,Mercedes-Benz,EQB 300 4matic,0.0,101.0,10.0,700.0,Electricity,10.0,139.362,6000.0,No,11-01-2023,11-01-2023
22324,2023,Ford,Mustang Mach 1,523.0,17.0,3.0,3100.0,Regular Gasoline,3.0,17.4,-6000.0,No,26-01-2023,01-03-2023
22325,2023,Ford,Mustang,363.0,24.0,5.0,2200.0,Regular Gasoline,5.0,26.667,-1500.0,No,26-01-2023,01-03-2023
22326,2023,Nissan,Versa,296.0,30.0,6.0,1750.0,Regular Gasoline,6.0,36.3,750.0,No,26-01-2023,01-03-2023
22327,2023,Toyota,Prius AWD,163.0,54.0,9.0,1000.0,Regular Gasoline,9.0,77.9,4500.0,No,26-01-2023,17-05-2023
22328,2023,Toyota,Prius AWD XLE/LTD,179.0,49.0,8.0,1100.0,Regular Gasoline,8.0,71.0,4000.0,No,26-01-2023,17-05-2023
22329,2023,Ford,Maverick FWD,355.0,25.0,5.0,2100.0,Regular Gasoline,5.0,29.0,-1000.0,No,26-01-2023,26-01-2023
22330,2023,Ford,Maverick AWD,370.0,24.0,5.0,2200.0,Regular Gasoline,5.0,27.5,-1500.0,No,26-01-2023,26-01-2023
22331,2023,Nissan,Rogue FWD SL/Platinum,278.0,32.0,6.0,1650.0,Regular Gasoline,6.0,40.6,1250.0,No,26-01-2023,01-03-2023
22332,2023,Ford,Edge AWD,380.0,23.0,5.0,2300.0,Regular Gasoline,5.0,26.0,-2000.0,No,26-01-2023,01-03-2023
22333,2023,Ford,Bronco Sport 4WD,387.0,23.0,5.0,2300.0,Regular Gasoline,5.0,26.8,-2000.0,No,26-01-2023,01-03-2023
26373,2023,Lexus,RX 350h AWD,243.0,36.0,7.0,1800.0,Premium Gasoline,7.0,50.1938,500.0,No,26-01-2023,01-03-2023
26374,2023,Lincoln,Nautilus AWD,421.0,21.0,4.0,2550.0,Regular Gasoline,4.0,23.326,-3250.0,No,26-01-2023,01-03-2023
26375,2023,Lincoln,Corsair AWD,374.0,24.0,5.0,2200.0,Regular Gasoline,5.0,26.5487,-1500.0,No,26-01-2023,01-03-2023
26377,2023,Ford,Explorer RWD,385.0,23.0,5.0,2300.0,Regular Gasoline,5.0,25.5,-2000.0,No,26-01-2023,01-03-2023
26378,2023,Ford,Expedition 2WD,468.0,19.0,4.0,2800.0,Regular Gasoline,4.0,20.2,-4500.0,No,26-01-2023,01-03-2023
26379,2023,Lincoln,Navigator 2WD,468.0,19.0,4.0,2800.0,Regular Gasoline,4.0,20.2,-4500.0,No,26-01-2023,01-03-2023
26381,2023,Ford,Explorer AWD,445.0,20.0,4.0,2650.0,Regular Gasoline,4.0,22.0009,-3750.0,No,26-01-2023,01-03-2023
26382,2023,Ford,Expedition 4WD,484.0,18.0,4.0,2950.0,Regular Gasoline,4.0,19.9282,-5250.0,No,26-01-2023,01-03-2023
